word,frequency,Lg10WF
pilgrimage,1.1665429058503333e-6,1.7709
pioneers,1.1866557145718909e-6,1.7782
platonic,1.2469941407365631e-6,1.7993
plotted,1.0458660535209886e-6,1.7243
poe,3.499628717551e-6,2.243
portions,1.0056404360778736e-6,1.7076
posting,1.065978862242546e-6,1.7324
praises,1.0458660535209886e-6,1.7243
prolong,1.025753244799431e-6,1.716
quickie,1.065978862242546e-6,1.7324
racer,2.6951163686887012e-6,2.1303
racked,1.0056404360778736e-6,1.7076
rampant,9.855276273563161e-7,1.699
reckoning,1.1062044796856608e-6,1.7482
recollect,1.0860916709641034e-6,1.7404
recreational,1.065978862242546e-6,1.7324
reeling,1.0056404360778736e-6,1.7076
remake,1.0458660535209886e-6,1.7243
removes,1.1263172884072184e-6,1.7559
reside,1.1263172884072184e-6,1.7559
revival,1.2067685232934483e-6,1.7853
rhetorical,9.855276273563161e-7,1.699
rhythmic,1.0458660535209886e-6,1.7243
roars,1.6894759326108277e-6,1.9294
rooted,1.025753244799431e-6,1.716
rubbers,1.3475581843443506e-6,1.8325
rugs,1.2671069494581208e-6,1.8062
rural,1.1866557145718909e-6,1.7782
sadist,1.1062044796856608e-6,1.7482
sayid,3.801320848374362e-6,2.2788
seaman,1.7297015500539425e-6,1.9395
serenade,1.1665429058503333e-6,1.7709
shenanigans,1.2067685232934483e-6,1.7853
shined,1.0056404360778736e-6,1.7076
showering,1.0056404360778736e-6,1.7076
silicon,1.7498143587755e-6,1.9445
slicing,1.025753244799431e-6,1.716
slumming,1.065978862242546e-6,1.7324
sniffs,1.2671069494581208e-6,1.8062
socialist,1.3073325669012356e-6,1.8195
sofia,3.2783878216138676e-6,2.2148
sphere,2.5342138989162415e-6,2.1038
spiritually,1.1062044796856608e-6,1.7482
splashing,1.1263172884072184e-6,1.7559
spooks,1.3877838017874654e-6,1.8451
stampede,1.367670993065908e-6,1.8388
submission,1.1062044796856608e-6,1.7482
suffocated,1.1665429058503333e-6,1.7709
swimmers,1.5285734628383677e-6,1.8865
tabloids,9.855276273563161e-7,1.699
takers,1.1062044796856608e-6,1.7482
tallest,1.0056404360778736e-6,1.7076
tampa,1.2872197581796782e-6,1.8129
tanning,1.2872197581796782e-6,1.8129
tardy,1.1665429058503333e-6,1.7709
tha,0.000012711295112024322,2.8014
tibet,2.936470073347391e-6,2.1673
tingling,1.1263172884072184e-6,1.7559
toot,1.6090246977245976e-6,1.9085
topped,9.654148186347587e-7,1.6902
tortures,1.0860916709641034e-6,1.7404
townspeople,1.1062044796856608e-6,1.7482
traditionally,9.453020099132011e-7,1.6812
translating,1.3475581843443506e-6,1.8325
trapper,1.6894759326108277e-6,1.9294
trolley,1.4481222279521379e-6,1.8633
trombone,1.3073325669012356e-6,1.8195
turks,1.5889118890030402e-6,1.9031
ulcers,1.2872197581796782e-6,1.8129
unaccounted,1.0056404360778736e-6,1.7076
understudy,1.9710552547126323e-6,1.9956
unspoken,1.1665429058503333e-6,1.7709
unwise,9.654148186347587e-7,1.6902
vans,1.065978862242546e-6,1.7324
vengeful,1.025753244799431e-6,1.716
violins,1.0860916709641034e-6,1.7404
warheads,1.6492503151677126e-6,1.9191
wasteland,1.0056404360778736e-6,1.7076
wedged,1.0056404360778736e-6,1.7076
welsh,1.2067685232934483e-6,1.7853
wisteria,1.7498143587755e-6,1.9445
withdrew,1.065978862242546e-6,1.7324
withheld,1.0458660535209886e-6,1.7243
workmen,1.0056404360778736e-6,1.7076
accordion,1.3475581843443506e-6,1.8325
adolf,1.3877838017874654e-6,1.8451
advertised,1.0458660535209886e-6,1.7243
amish,1.8101527849401724e-6,1.959
amnesty,1.367670993065908e-6,1.8388
archive,1.3475581843443506e-6,1.8325
asinine,9.855276273563161e-7,1.699
atheist,1.1062044796856608e-6,1.7482
atop,1.0458660535209886e-6,1.7243
aviation,1.4682350366736955e-6,1.8692
barcelona,2.011280872155747e-6,2.0043
bethlehem,1.709588741332385e-6,1.9345
blockbuster,1.0860916709641034e-6,1.7404
boobies,1.3877838017874654e-6,1.8451
booths,1.1464300971287759e-6,1.7634
breeds,1.0860916709641034e-6,1.7404
brewing,9.654148186347587e-7,1.6902
cad,1.065978862242546e-6,1.7324
caramel,1.2671069494581208e-6,1.8062
carnage,1.1464300971287759e-6,1.7634
categories,1.025753244799431e-6,1.716
chivalry,1.2268813320150057e-6,1.7924
cleaver,1.367670993065908e-6,1.8388
clint,2.594552325080914e-6,2.1139
cocoon,1.1464300971287759e-6,1.7634
commando,1.0860916709641034e-6,1.7404
confederate,1.91071682854796e-6,1.9823
consul,3.7007568047665748e-6,2.2672
corridors,1.0458660535209886e-6,1.7243
cosmos,3.077259734398293e-6,2.1875
crafty,1.065978862242546e-6,1.7324
crescent,1.4481222279521379e-6,1.8633
crosby,1.5084606541168103e-6,1.8808
crusader,1.1464300971287759e-6,1.7634
defends,9.855276273563161e-7,1.699
delicately,9.654148186347587e-7,1.6902
derived,1.065978862242546e-6,1.7324
deserving,1.0056404360778736e-6,1.7076
diagnose,1.065978862242546e-6,1.7324
digestion,1.0458660535209886e-6,1.7243
dings,1.790039976218615e-6,1.9542
disbarred,1.1263172884072184e-6,1.7559
discoveries,1.0860916709641034e-6,1.7404
divorces,9.453020099132011e-7,1.6812
doghouse,1.1464300971287759e-6,1.7634
dolores,3.921997700703707e-6,2.2923
domino,4.1231257879192815e-6,2.3139
dopamine,1.5486862715599254e-6,1.8921
dorky,1.0056404360778736e-6,1.7076
drunkard,1.2469941407365631e-6,1.7993
ducky,2.011280872155747e-6,2.0043
dummies,1.2268813320150057e-6,1.7924
elimination,1.3274453756227932e-6,1.8261
enduring,9.654148186347587e-7,1.6902
engagements,1.025753244799431e-6,1.716
enormously,1.0056404360778736e-6,1.7076
epiphany,1.3274453756227932e-6,1.8261
estates,1.367670993065908e-6,1.8388
expire,9.251892011916437e-7,1.6721
fanatics,9.654148186347587e-7,1.6902
farmhouse,1.3475581843443506e-6,1.8325
fi,1.5084606541168103e-6,1.8808
fide,1.1263172884072184e-6,1.7559
figment,1.1062044796856608e-6,1.7482
filters,9.654148186347587e-7,1.6902
flashlights,1.1263172884072184e-6,1.7559
folds,1.0458660535209886e-6,1.7243
footprint,1.1062044796856608e-6,1.7482
foresee,1.0056404360778736e-6,1.7076
freeman,2.594552325080914e-6,2.1139
ft,1.6291375064461552e-6,1.9138
funnel,1.1263172884072184e-6,1.7559
gills,1.2268813320150057e-6,1.7924
goliath,2.7956804122964885e-6,2.1461
goofing,1.1665429058503333e-6,1.7709
greenhouse,2.252634576814437e-6,2.0531
groupie,1.367670993065908e-6,1.8388
hardball,1.065978862242546e-6,1.7324
helena,3.6001927611587875e-6,2.2553
highland,1.6291375064461552e-6,1.9138
hindu,1.0458660535209886e-6,1.7243
hops,9.251892011916437e-7,1.6721
hypocrites,1.1464300971287759e-6,1.7634
imaginable,9.654148186347587e-7,1.6902
implication,9.654148186347587e-7,1.6902
indisposed,1.1263172884072184e-6,1.7559
inferno,9.453020099132011e-7,1.6812
infinitely,9.654148186347587e-7,1.6902
insatiable,1.0056404360778736e-6,1.7076
insightful,1.0056404360778736e-6,1.7076
inventive,9.251892011916437e-7,1.6721
ira,3.982336126868379e-6,2.2989
iv,1.3274453756227932e-6,1.8261
kaiser,1.6090246977245976e-6,1.9085
kits,1.065978862242546e-6,1.7324
liberating,9.855276273563161e-7,1.699
loathsome,1.065978862242546e-6,1.7324
looting,1.1062044796856608e-6,1.7482
lp,1.2469941407365631e-6,1.7993
lull,1.2067685232934483e-6,1.7853
macbeth,2.393424237865339e-6,2.0792
manhunt,1.2469941407365631e-6,1.7993
mapped,9.251892011916437e-7,1.6721
merchants,1.1062044796856608e-6,1.7482
metals,1.1062044796856608e-6,1.7482
midway,2.272747385535994e-6,2.0569
minerals,1.1263172884072184e-6,1.7559
mocha,1.3274453756227932e-6,1.8261
montreal,1.9308296372695175e-6,1.9868
mormon,2.3129730029791093e-6,2.0645
mower,1.5084606541168103e-6,1.8808
nash,4.847186901895351e-6,2.3838
nearing,1.0458660535209886e-6,1.7243
nicotine,1.7498143587755e-6,1.9445
nuggets,1.2671069494581208e-6,1.8062
overdoing,9.453020099132011e-7,1.6812
pakistan,1.3073325669012356e-6,1.8195
panther,2.6347779425240288e-6,2.1206
parasites,1.4280094192305805e-6,1.8573
parched,1.1665429058503333e-6,1.7709
pasadena,1.3877838017874654e-6,1.8451
penelope,2.5744395163593563e-6,2.1106
prediction,1.3274453756227932e-6,1.8261
preferable,9.453020099132011e-7,1.6812
presley,1.4682350366736955e-6,1.8692
prompted,9.251892011916437e-7,1.6721
prophecies,1.488347845395253e-6,1.8751
purchases,1.0860916709641034e-6,1.7404
redecorate,1.0458660535209886e-6,1.7243
reducing,1.0056404360778736e-6,1.7076
repercussions,1.1062044796856608e-6,1.7482
reproduction,1.5084606541168103e-6,1.8808
republicans,1.2268813320150057e-6,1.7924
restoring,1.0056404360778736e-6,1.7076
resumes,1.1464300971287759e-6,1.7634
retrieval,1.1464300971287759e-6,1.7634
reversal,1.1464300971287759e-6,1.7634
rowdy,1.0458660535209886e-6,1.7243
sac,1.3274453756227932e-6,1.8261
safeguard,9.654148186347587e-7,1.6902
sandbox,1.0860916709641034e-6,1.7404
satanic,1.3877838017874654e-6,1.8451
saucy,1.2469941407365631e-6,1.7993
savor,9.654148186347587e-7,1.6902
savvy,1.0860916709641034e-6,1.7404
scat,1.3073325669012356e-6,1.8195
scheming,1.0056404360778736e-6,1.7076
scrapes,9.453020099132011e-7,1.6812
sensory,1.1062044796856608e-6,1.7482
sentry,1.407896610509023e-6,1.8513
sera,2.353198620422224e-6,2.0719
shalom,1.488347845395253e-6,1.8751
shorten,1.0458660535209886e-6,1.7243
sideshow,1.1263172884072184e-6,1.7559
skippy,1.2469941407365631e-6,1.7993
smitten,1.2469941407365631e-6,1.7993
smog,1.1062044796856608e-6,1.7482
smokers,1.2872197581796782e-6,1.8129
smoother,9.855276273563161e-7,1.699
societies,1.1464300971287759e-6,1.7634
sociopath,1.025753244799431e-6,1.716
soliciting,1.065978862242546e-6,1.7324
spout,1.0458660535209886e-6,1.7243
spunk,1.367670993065908e-6,1.8388
starlight,1.6291375064461552e-6,1.9138
stems,1.025753244799431e-6,1.716
stiffs,9.654148186347587e-7,1.6902
stretches,9.251892011916437e-7,1.6721
succession,9.654148186347587e-7,1.6902
suntan,1.0056404360778736e-6,1.7076
taboo,1.2469941407365631e-6,1.7993
tangle,1.065978862242546e-6,1.7324
tickling,1.025753244799431e-6,1.716
ticklish,1.1665429058503333e-6,1.7709
ticks,1.1866557145718909e-6,1.7782
tidings,1.1464300971287759e-6,1.7634
tormented,1.065978862242546e-6,1.7324
toyota,1.5084606541168103e-6,1.8808
tragedies,1.0056404360778736e-6,1.7076
tribune,2.0716192983204196e-6,2.017
uglier,9.855276273563161e-7,1.699
unclean,1.3073325669012356e-6,1.8195
unions,1.4280094192305805e-6,1.8573
unravel,9.855276273563161e-7,1.699
upbeat,1.1263172884072184e-6,1.7559
upholstery,1.1866557145718909e-6,1.7782
uproar,1.065978862242546e-6,1.7324
uranium,2.1922961506497644e-6,2.0414
urinate,1.1263172884072184e-6,1.7559
urn,1.9911680634341895e-6,2.0
vial,1.3274453756227932e-6,1.8261
watered,9.855276273563161e-7,1.699
waxing,1.025753244799431e-6,1.716
whence,1.065978862242546e-6,1.7324
whitman,1.790039976218615e-6,1.9542
witter,2.956582882068948e-6,2.1703
yawning,9.654148186347587e-7,1.6902
abandonment,9.855276273563161e-7,1.699
accommodation,9.654148186347587e-7,1.6902
accompanying,9.453020099132011e-7,1.6812
adviser,1.065978862242546e-6,1.7324
advisors,1.3274453756227932e-6,1.8261
afflicted,1.3073325669012356e-6,1.8195
alloy,1.0458660535209886e-6,1.7243
angelus,6.556775643227735e-6,2.5145
animation,1.2469941407365631e-6,1.7993
arabian,1.2671069494581208e-6,1.8062
attracting,1.1665429058503333e-6,1.7709
audit,1.1464300971287759e-6,1.7634
auf,1.4280094192305805e-6,1.8573
axle,1.2671069494581208e-6,1.8062
basil,1.3877838017874654e-6,1.8451
bazaar,1.1665429058503333e-6,1.7709
bewildered,1.0458660535209886e-6,1.7243
bitchy,1.2872197581796782e-6,1.8129
blackboard,1.2067685232934483e-6,1.7853
blob,1.2067685232934483e-6,1.7853
blokes,1.4682350366736955e-6,1.8692
bobbie,3.2783878216138676e-6,2.2148
bonanza,1.66936312388927e-6,1.9243
broaden,1.0056404360778736e-6,1.7076
brooding,9.855276273563161e-7,1.699
buzzed,9.654148186347587e-7,1.6902
caravan,1.488347845395253e-6,1.8751
carbs,1.0860916709641034e-6,1.7404
carte,1.2067685232934483e-6,1.7853
ceramic,1.2469941407365631e-6,1.7993
chronicle,1.6090246977245976e-6,1.9085
cleansing,1.0458660535209886e-6,1.7243
clouded,9.654148186347587e-7,1.6902
collaboration,1.1665429058503333e-6,1.7709
colombian,1.3877838017874654e-6,1.8451
combustion,1.2872197581796782e-6,1.8129
concede,1.065978862242546e-6,1.7324
conjunction,1.3274453756227932e-6,1.8261
continuously,1.0056404360778736e-6,1.7076
cornell,2.3330858117006665e-6,2.0682
coronation,2.1520705332066496e-6,2.0334
cortex,1.1464300971287759e-6,1.7634
crawls,1.0458660535209886e-6,1.7243
craze,1.0458660535209886e-6,1.7243
crud,1.0458660535209886e-6,1.7243
crunchy,9.654148186347587e-7,1.6902
cuddly,1.4280094192305805e-6,1.8573
cultivate,9.654148186347587e-7,1.6902
cultured,9.855276273563161e-7,1.699
curled,9.453020099132011e-7,1.6812
dashboard,1.0056404360778736e-6,1.7076
debrief,1.1665429058503333e-6,1.7709
defects,1.2268813320150057e-6,1.7924
desolate,1.0056404360778736e-6,1.7076
devastation,9.855276273563161e-7,1.699
dictation,9.654148186347587e-7,1.6902
downloading,1.1665429058503333e-6,1.7709
dumplings,1.6291375064461552e-6,1.9138
eddy,3.7007568047665748e-6,2.2672
eliminating,9.251892011916437e-7,1.6721
envied,1.025753244799431e-6,1.716
essays,1.1062044796856608e-6,1.7482
ethic,1.065978862242546e-6,1.7324
exceedingly,9.855276273563161e-7,1.699
exhales,1.2469941407365631e-6,1.7993
eyewitnesses,1.1665429058503333e-6,1.7709
favored,9.855276273563161e-7,1.699
fend,9.453020099132011e-7,1.6812
fig,1.2469941407365631e-6,1.7993
formalities,9.855276273563161e-7,1.699
frenchmen,1.3475581843443506e-6,1.8325
fueled,9.855276273563161e-7,1.699
generously,9.453020099132011e-7,1.6812
genocide,1.2469941407365631e-6,1.7993
governed,1.0056404360778736e-6,1.7076
gramps,1.83026559366173e-6,1.9638
graphics,1.5486862715599254e-6,1.8921
groggy,9.251892011916437e-7,1.6721
guacamole,1.1263172884072184e-6,1.7559
gulp,1.0056404360778736e-6,1.7076
gunfight,1.1665429058503333e-6,1.7709
halftime,1.367670993065908e-6,1.8388
halves,1.1263172884072184e-6,1.7559
hepburn,1.4682350366736955e-6,1.8692
histories,1.1866557145718909e-6,1.7782
hogging,1.025753244799431e-6,1.716
homestead,1.1866557145718909e-6,1.7782
hooves,1.3274453756227932e-6,1.8261
hostiles,1.407896610509023e-6,1.8513
howls,1.2872197581796782e-6,1.8129
impenetrable,1.0458660535209886e-6,1.7243
incarcerated,1.025753244799431e-6,1.716
india,1.4481222279521379e-6,1.8633
indulgence,9.855276273563161e-7,1.699
jasper,4.6460588146797755e-6,2.3655
jokers,1.0458660535209886e-6,1.7243
kennel,1.1464300971287759e-6,1.7634
leeches,1.3475581843443506e-6,1.8325
lifeboat,1.4280094192305805e-6,1.8573
lifetimes,1.0056404360778736e-6,1.7076
loops,1.1665429058503333e-6,1.7709
lumpy,1.790039976218615e-6,1.9542
mambo,2.594552325080914e-6,2.1139
mammals,1.1263172884072184e-6,1.7559
masquerade,1.6492503151677126e-6,1.9191
mater,1.66936312388927e-6,1.9243
mishap,1.065978862242546e-6,1.7324
mocked,1.025753244799431e-6,1.716
mortified,1.025753244799431e-6,1.716
musicals,1.2469941407365631e-6,1.7993
mussolini,1.1866557145718909e-6,1.7782
nitrogen,1.2268813320150057e-6,1.7924
nudge,1.1464300971287759e-6,1.7634
nukes,2.2928601942575517e-6,2.0607
oblivious,1.0860916709641034e-6,1.7404
outing,1.025753244799431e-6,1.716
outlets,9.050763924700862e-7,1.6628
paradox,1.3073325669012356e-6,1.8195
patrolling,1.0056404360778736e-6,1.7076
patrons,9.855276273563161e-7,1.699
pediatric,1.6090246977245976e-6,1.9085
penalties,9.453020099132011e-7,1.6812
phonograph,1.1263172884072184e-6,1.7559
profiling,1.2268813320150057e-6,1.7924
proverb,1.1062044796856608e-6,1.7482
pubic,1.2067685232934483e-6,1.7853
purest,9.855276273563161e-7,1.699
rand,2.4135370465868966e-6,2.0828
riffraff,1.0458660535209886e-6,1.7243
sabotaged,1.025753244799431e-6,1.716
salvador,2.0716192983204196e-6,2.017
samson,7.4618520356978216e-6,2.5705
sardines,3.2582750128923104e-6,2.2122
saunders,8.266364384560121e-6,2.6149
schultz,3.881772083260592e-6,2.2878
scrambling,9.855276273563161e-7,1.699
seasoned,1.0056404360778736e-6,1.7076
sedation,1.1665429058503333e-6,1.7709
shawl,1.407896610509023e-6,1.8513
shootout,1.065978862242546e-6,1.7324
signor,4.103012979197724e-6,2.3118
slingshot,1.4280094192305805e-6,1.8573
sneezed,1.2872197581796782e-6,1.8129
snuggle,1.3274453756227932e-6,1.8261
sociable,1.025753244799431e-6,1.716
somewheres,1.1062044796856608e-6,1.7482
spasm,1.1263172884072184e-6,1.7559
splendor,1.2067685232934483e-6,1.7853
stair,1.3877838017874654e-6,1.8451
steed,2.614665133802471e-6,2.1173
stitched,1.0056404360778736e-6,1.7076
stomachache,1.0860916709641034e-6,1.7404
stout,1.065978862242546e-6,1.7324
straightaway,1.025753244799431e-6,1.716
strayed,9.654148186347587e-7,1.6902
structures,1.1665429058503333e-6,1.7709
sulking,1.2067685232934483e-6,1.7853
sunscreen,1.025753244799431e-6,1.716
supporters,1.065978862242546e-6,1.7324
surrendering,1.0056404360778736e-6,1.7076
surrounds,9.050763924700862e-7,1.6628
taunting,1.0458660535209886e-6,1.7243
testicle,1.1665429058503333e-6,1.7709
ti,2.4336498553084542e-6,2.0864
tiara,1.83026559366173e-6,1.9638
ticker,1.1062044796856608e-6,1.7482
tidal,1.065978862242546e-6,1.7324
toupee,1.2872197581796782e-6,1.8129
tout,1.1062044796856608e-6,1.7482
trafficking,1.065978862242546e-6,1.7324
trimmed,9.453020099132011e-7,1.6812
trustees,1.3475581843443506e-6,1.8325
turk,3.0973725431198507e-6,2.1903
turnip,1.7699271674970575e-6,1.9494
twat,1.3475581843443506e-6,1.8325
tycoon,1.0458660535209886e-6,1.7243
unattended,1.025753244799431e-6,1.716
unpaid,1.025753244799431e-6,1.716
vaccine,1.9710552547126323e-6,1.9956
versatile,9.654148186347587e-7,1.6902
wedlock,1.0860916709641034e-6,1.7404
widespread,9.453020099132011e-7,1.6812
abs,1.0860916709641034e-6,1.7404
admirers,9.855276273563161e-7,1.699
adrift,1.025753244799431e-6,1.716
aftershave,1.1062044796856608e-6,1.7482
angst,9.453020099132011e-7,1.6812
angus,4.183464214083954e-6,2.3201
appetizers,1.0860916709641034e-6,1.7404
ascertain,9.855276273563161e-7,1.699
astronomy,1.3475581843443506e-6,1.8325
baffled,9.453020099132011e-7,1.6812
baggy,9.654148186347587e-7,1.6902
barkeep,1.0056404360778736e-6,1.7076
beetles,1.3073325669012356e-6,1.8195
bibles,1.2067685232934483e-6,1.7853
blackouts,1.5687990802814828e-6,1.8976
blazer,1.2469941407365631e-6,1.7993
blimey,1.1866557145718909e-6,1.7782
brainy,9.654148186347587e-7,1.6902
breakers,1.6894759326108277e-6,1.9294
browning,2.473875472751569e-6,2.0934
buttercup,2.4336498553084542e-6,2.0864
cabaret,2.3129730029791093e-6,2.0645
cannibal,1.1263172884072184e-6,1.7559
carburetor,1.1062044796856608e-6,1.7482
casablanca,2.5744395163593563e-6,2.1106
castles,9.050763924700862e-7,1.6628
centered,9.855276273563161e-7,1.699
christianity,1.1263172884072184e-6,1.7559
cite,9.654148186347587e-7,1.6902
coals,9.654148186347587e-7,1.6902
coldest,8.849635837485288e-7,1.6532
commune,1.3475581843443506e-6,1.8325
completes,9.251892011916437e-7,1.6721
contend,9.654148186347587e-7,1.6902
corkscrew,1.1464300971287759e-6,1.7634
crackpot,9.855276273563161e-7,1.699
deader,9.855276273563161e-7,1.699
decor,1.0458660535209886e-6,1.7243
defeats,9.453020099132011e-7,1.6812
defines,9.050763924700862e-7,1.6628
demolished,9.654148186347587e-7,1.6902
deserts,9.050763924700862e-7,1.6628
disorganized,1.065978862242546e-6,1.7324
disparage,8.849635837485288e-7,1.6532
distances,9.251892011916437e-7,1.6721
dodged,9.251892011916437e-7,1.6721
dramatically,9.453020099132011e-7,1.6812
drones,1.4481222279521379e-6,1.8633
earnings,9.654148186347587e-7,1.6902
edema,1.0860916709641034e-6,1.7404
elastic,1.065978862242546e-6,1.7324
evade,9.050763924700862e-7,1.6628
executions,1.1464300971287759e-6,1.7634
exiled,9.855276273563161e-7,1.699
export,1.3073325669012356e-6,1.8195
eyelashes,1.2469941407365631e-6,1.7993
fakes,1.5889118890030402e-6,1.9031
fanfare,1.1464300971287759e-6,1.7634
farted,1.3274453756227932e-6,1.8261
femur,1.1665429058503333e-6,1.7709
flaunt,1.0056404360778736e-6,1.7076
galloping,1.065978862242546e-6,1.7324
garland,2.2325217680928793e-6,2.0492
gertrude,2.8359060297396033e-6,2.1523
greyhound,9.251892011916437e-7,1.6721
growl,1.0056404360778736e-6,1.7076
guatemala,1.488347845395253e-6,1.8751
gutless,1.065978862242546e-6,1.7324
gymnastics,1.5687990802814828e-6,1.8976
hailing,1.3475581843443506e-6,1.8325
harmonica,1.790039976218615e-6,1.9542
heller,6.094181042631914e-6,2.4829
henceforth,1.025753244799431e-6,1.716
hubby,1.025753244799431e-6,1.716
hula,2.011280872155747e-6,2.0043
impartial,1.025753244799431e-6,1.716
independently,9.654148186347587e-7,1.6902
infested,9.654148186347587e-7,1.6902
injure,1.025753244799431e-6,1.716
inquiring,9.855276273563161e-7,1.699
